196500080300048500040070920065703410200090000807006000080200050000054030701300002,196532784372948561548671923965723418214895376837416295483267159629154837751389642
705100060000804130300060042160530000004001980027040005900006008680090020051700000,745123869296854137318967542169538274534271986827649315972316458683495721451782693
294700010350400000000096302900002000001040038000805004803050620600009080020080175,294738516356421897187596342948362751561947238732815964873154629615279483429683175
003004510070062490820009030400600000710803005590200087000100074000058200680000900,963784512175362498824519736438675129712893645596241387259136874347958261681427953
780000300400071906005320000309507000000060000800040017203009081060230490050406020,781695342432871956695324178319587264574162839826943517243759681167238495958416723
900000000086009105024068000075030000000106307800400920040070200068041030203605800,957314682386729145124568793675932418492186357831457926549873261768241539213695874
800670000040001025500200000030900600208000130607000548400513007721090300000400060,812675493946381725573249816134958672258764139697132548469513287721896354385427961
804020160017503000900068004308000902005600407000050010000014590070090200006285300,834927165617543829952168734368471952125639487749852613283714596571396248496285371
097000020002930600800001009170204830340080061000050000060002098050370010400095306,697548123512937684834621759179264835345789261286153947763412598958376412421895376
008002051052090004607340000500860700090403002104700500060000015400900807001080060,948672351352198674617345298523861749796453182184729536869237415435916827271584963
000070008002004301006005900700510090035200807100030460810003040040809002053060700,491372658582694371376185924764518293935246817128937465819723546647859132253461789
064002000003190700000500104270003800540800910000009060600700002021030008930068050,164372589853194726792586134279613845546827913318459267685741392421935678937268451
200070300083009000900050102010040060034900000700061085502006074040007200160028009,251674398483219657976853142815742963634985721729361485592136874348597216167428539
903006007000000040074209806608130500095000480000050002200890013051400600030070050,983546127162387945574219836628134579395762481417958362246895713751423698839671254
002051600009804050010000030300170000040500300075006092100000029000700408607092500,432951687769834251518267934326179845941528376875346192154683729293715468687492513
006049008207050900300007000800106004002030017509080020000098402400301050005070006,156249378287653941394817265873126594642935817519784623761598432428361759935472186
040058001590320000600700000780030590006090008003000470409001860000509030070060240,347958621591326784628714953784132596256497318913685472439271865862549137175863249
030002965005010002970000400004680001300000800206103097400325700000090050700064023,138472965645918372972536418594687231317259846286143597461325789823791654759864123
010002094008000503300510000000703002490800060700950080850004009020060700004309105,517632894268497513349518276186743952495821367732956481851274639923165748674389125
300001025007089000001600470009006007068504009050800306000000800804305000905070103,386741925547289631291653478439126587768534219152897346673912854814365792925478163
